Date,Route,Attempted,Succeeded,Success Percentage
5/1/15,Disappointment Cleaver,3,3,1
5/1/15,Disappointment Cleaver,2,2,1
5/1/15,Disappointment Cleaver,2,0,0
5/1/15,Nisqually Glacier,12,0,0
5/1/15,Fuhrers Finger,5,0,0
5/1/15,Fuhrers Finger,3,0,0
5/1/15,Disappointment Cleaver,2,0,0
4/30/15,Disappointment Cleaver,2,0,0
4/30/15,Disappointment Cleaver,3,2,0.666666667
4/27/15,Disappointment Cleaver,4,0,0
4/27/15,Disappointment Cleaver,11,11,1
4/27/15,Disappointment Cleaver,2,2,1
4/26/15,Wilson Headwall,2,0,0
4/24/15,Disappointment Cleaver,4,0,0
4/24/15,Gibralter Chute,3,0,0
4/24/15,Disappointment Cleaver,2,0,0
4/23/15,Disappointment Cleaver,4,4,1
4/20/15,Fuhrers Finger,2,0,0
4/20/15,Ingraham Direct,2,0,0
4/20/15,Ingraham Direct,2,0,0
4/19/15,Ingraham Direct,8,0,0
4/19/15,Gibralter Ledges,2,0,0
4/18/15,Gibralter Ledges,2,0,0
4/18/15,Disappointment Cleaver,2,0,0
4/18/15,Wilson Headwall,3,0,0
4/18/15,Disappointment Cleaver,3,0,0
4/18/15,Gibralter Ledges,2,0,0
4/18/15,Disappointment Cleaver,2,0,0
4/18/15,Disappointment Cleaver,2,0,0
4/17/15,Kautz Glacier,4,0,0
4/17/15,Disappointment Cleaver,2,0,0
4/17/15,Disappointment Cleaver,2,0,0
4/13/15,Disappointment Cleaver,7,0,0
4/13/15,Disappointment Cleaver,8,0,0
4/11/15,Ingraham Direct,6,0,0
4/5/15,glacier only - no summit attempt,10,0,0
4/5/15,glacier only - no summit attempt,8,0,0
3/27/15,Disappointment Cleaver,3,0,0
3/27/15,Disappointment Cleaver,2,0,0
3/25/15,Gibralter Ledges,2,0,0
3/23/15,Disappointment Cleaver,8,0,0
3/23/15,Disappointment Cleaver,8,0,0
3/22/15,Ingraham Direct,10,0,0
3/19/15,Disappointment Cleaver,2,0,0
3/15/15,Ingraham Direct,12,0,0
3/15/15,Disappointment Cleaver,2,0,0
3/14/15,Ingraham Direct,3,0,0
3/9/15,Disappointment Cleaver,6,0,0
3/9/15,Disappointment Cleaver,8,0,0
3/8/15,Little Tahoma,2,2,1
3/7/15,Disappointment Cleaver,2,0,0
3/7/15,Ingraham Direct,2,0,0
3/7/15,Ingraham Direct,5,0,0
3/7/15,Ingraham Direct,3,0,0
3/6/15,Ingraham Direct,2,0,0
3/6/15,Gibralter Ledges,3,0,0
3/5/15,Disappointment Cleaver,2,0,0
3/5/15,Fuhrer's Finger,3,0,0
3/5/15,Fuhrer's Finger,4,4,1
2/27/15,Gibralter Ledges,3,0,0
2/22/15,Gibralter Ledges,3,3,1
2/22/15,Gibralter Ledges,2,0,0
2/22/15,Gibralter Ledges,4,0,0
2/22/15,Ingraham Direct,6,0,0
2/21/15,Unknown,3,0,0
2/21/15,Fuhrer's Finger,2,0,0
2/21/15,Gibralter Ledges,2,0,0
2/20/15,Gibralter Ledges,2,0,0
2/20/15,Gibralter Ledges,3,0,0
2/20/15,Gibralter Ledges,3,0,0
2/15/15,Gibralter Ledges,2,0,0
2/15/15,Gibralter Ledges,2,0,0
2/14/15,Ingraham Direct,6,0,0
2/14/15,Little Tahoma,2,0,0
2/14/15,Gibralter Ledges,2,0,0
2/14/15,Gibralter Ledges,3,0,0
2/14/15,Gibralter Ledges,2,0,0
2/14/15,Ingraham Direct,2,0,0
2/13/15,Fuhrer's Finger,2,0,0
1/31/15,Gibralter Ledges,3,0,0
1/30/15,Gibralter Ledges,3,0,0
1/30/15,Ingraham Direct,3,0,0
1/30/15,Ingraham Direct,2,2,1
1/29/15,Gibralter Ledges,4,0,0
1/29/15,Gibralter Ledges,4,0,0
1/29/15,Fuhrer's Finger,3,0,0
1/29/15,Gibralter Ledges,6,6,1
1/28/15,Gibralter Ledges,2,2,1
1/25/15,Gibralter Ledges,2,0,0
1/24/15,Gibralter Ledges,4,0,0
1/24/15,Ingraham Direct,4,0,0
1/23/15,Disappointment Cleaver,2,0,0
12/13/14,Gibralter Ledges,3,0,0
11/9/14,Nisqually Glacier,2,0,0
10/6/14,Disappointment Cleaver,1,0,0
10/4/14,Kautz Glacier,2,0,0
10/4/14,Disappointment Cleaver,1,1,1
9/29/14,Disappointment Cleaver,2,0,0
9/28/14,Disappointment Cleaver,11,6,0.545454545
9/28/14,Disappointment Cleaver,12,0,0
9/27/14,Disappointment Cleaver,1,1,1
9/27/14,Disappointment Cleaver,4,0,0
9/27/14,Disappointment Cleaver,12,10,0.833333333
9/27/14,Disappointment Cleaver,12,8,0.666666667
9/27/14,glacier only - no summit attempt,11,11,1
9/27/14,Disappointment Cleaver,3,0,0
9/27/14,Disappointment Cleaver,12,6,0.5
9/26/14,Disappointment Cleaver,12,7,0.583333333
9/26/14,Disappointment Cleaver,3,3,1
9/26/14,Disappointment Cleaver,2,0,0
9/26/14,Disappointment Cleaver,4,3,0.75
9/26/14,Disappointment Cleaver,8,6,0.75
9/26/14,Disappointment Cleaver,2,0,0
9/26/14,Disappointment Cleaver,2,0,0
9/26/14,Disappointment Cleaver,5,0,0
9/26/14,Disappointment Cleaver,3,0,0
9/25/14,Disappointment Cleaver,2,2,1
9/25/14,Disappointment Cleaver,12,6,0.5
9/24/14,Disappointment Cleaver,12,0,0
9/23/14,Disappointment Cleaver,11,0,0
9/22/14,Disappointment Cleaver,12,9,0.75
9/22/14,Disappointment Cleaver,2,0,0
9/22/14,Disappointment Cleaver,11,0,0
9/22/14,Disappointment Cleaver,2,0,0
9/22/14,Disappointment Cleaver,2,2,1
9/22/14,Disappointment Cleaver,8,0,0
9/21/14,Disappointment Cleaver,11,0,0
9/21/14,Disappointment Cleaver,12,11,0.916666667
9/21/14,Disappointment Cleaver,2,0,0
9/21/14,Disappointment Cleaver,4,0,0
9/21/14,Disappointment Cleaver,11,6,0.545454545
9/20/14,Disappointment Cleaver,3,3,1
9/20/14,Disappointment Cleaver,2,0,0
9/20/14,Disappointment Cleaver,2,0,0
9/20/14,Disappointment Cleaver,1,0,0
9/20/14,Disappointment Cleaver,3,3,1
9/20/14,Disappointment Cleaver,11,11,1
9/20/14,Disappointment Cleaver,3,0,0
9/20/14,Disappointment Cleaver,11,0,0
9/19/14,Disappointment Cleaver,2,2,1
9/19/14,Disappointment Cleaver,2,0,0
9/19/14,Disappointment Cleaver,2,2,1
9/19/14,Disappointment Cleaver,12,12,1
9/19/14,Disappointment Cleaver,3,3,1
9/19/14,Disappointment Cleaver,12,6,0.5
9/19/14,Disappointment Cleaver,12,11,0.916666667
9/18/14,Disappointment Cleaver,12,12,1
9/17/14,Disappointment Cleaver,12,0,0
9/16/14,Disappointment Cleaver,6,4,0.666666667
9/16/14,Disappointment Cleaver,2,2,1
9/16/14,Disappointment Cleaver,5,0,0
9/16/14,Disappointment Cleaver,10,0,0
9/15/14,Disappointment Cleaver,2,2,1
9/15/14,Disappointment Cleaver,12,12,1
9/15/14,Disappointment Cleaver,7,7,1
9/15/14,Disappointment Cleaver,11,8,0.727272727
9/15/14,Disappointment Cleaver,2,2,1
9/15/14,Disappointment Cleaver,3,0,0
9/14/14,Disappointment Cleaver,12,5,0.416666667
9/14/14,Disappointment Cleaver,12,7,0.583333333
9/14/14,Disappointment Cleaver,1,1,1
9/14/14,Edmonds HW,2,0,0
9/14/14,Disappointment Cleaver,2,0,0
9/14/14,Disappointment Cleaver,11,0,0
9/14/14,Disappointment Cleaver,4,0,0
9/14/14,Disappointment Cleaver,4,2,0.5
9/13/14,Disappointment Cleaver,2,0,0
9/13/14,Disappointment Cleaver,4,3,0.75
9/13/14,Disappointment Cleaver,2,2,1
9/13/14,glacier only - no summit attempt,3,0,0
9/13/14,Disappointment Cleaver,12,7,0.583333333
9/13/14,Disappointment Cleaver,2,0,0
9/13/14,Disappointment Cleaver,2,2,1
9/13/14,Disappointment Cleaver,11,6,0.545454545
9/13/14,Disappointment Cleaver,2,2,1
9/13/14,Disappointment Cleaver,3,3,1
9/13/14,Disappointment Cleaver,2,0,0
9/13/14,Disappointment Cleaver,3,3,1
9/12/14,Disappointment Cleaver,12,8,0.666666667
9/12/14,Disappointment Cleaver,4,4,1
9/12/14,Disappointment Cleaver,2,0,0
9/12/14,Disappointment Cleaver,12,10,0.833333333
9/12/14,Disappointment Cleaver,2,0,0
9/12/14,Disappointment Cleaver,12,6,0.5
9/12/14,Disappointment Cleaver,8,0,0
9/11/14,Disappointment Cleaver,3,3,1
9/10/14,Disappointment Cleaver,5,0,0
9/10/14,Disappointment Cleaver,2,0,0
9/10/14,Kautz Glacier,2,0,0
9/10/14,Disappointment Cleaver,11,5,0.454545455
9/10/14,Disappointment Cleaver,2,2,1
9/9/14,Disappointment Cleaver,12,9,0.75
9/9/14,Disappointment Cleaver,3,0,0
9/9/14,Disappointment Cleaver,12,12,1
9/9/14,Disappointment Cleaver,2,0,0
9/8/14,Disappointment Cleaver,8,8,1
9/8/14,Disappointment Cleaver,12,12,1
9/8/14,Disappointment Cleaver,12,0,0
9/8/14,Disappointment Cleaver,3,0,0
9/8/14,Emmons-Winthrop,4,0,0
9/7/14,Disappointment Cleaver,12,10,0.833333333
9/7/14,Disappointment Cleaver,2,0,0
9/7/14,Disappointment Cleaver,12,4,0.333333333
9/7/14,Disappointment Cleaver,11,9,0.818181818
9/7/14,Disappointment Cleaver,2,0,0
9/7/14,Little Tahoma,3,0,0
9/7/14,Disappointment Cleaver,2,2,1
9/6/14,Disappointment Cleaver,12,12,1
9/6/14,Disappointment Cleaver,2,2,1
9/6/14,Kautz Glacier,3,3,1
9/6/14,Disappointment Cleaver,4,0,0
9/6/14,Disappointment Cleaver,2,0,0
9/6/14,Disappointment Cleaver,2,0,0
9/6/14,Disappointment Cleaver,3,3,1
9/6/14,Disappointment Cleaver,2,2,1
9/6/14,Disappointment Cleaver,2,2,1
9/6/14,Disappointment Cleaver,2,2,1
9/6/14,Disappointment Cleaver,3,0,0
9/6/14,Disappointment Cleaver,2,0,0
9/6/14,glacier only - no summit attempt,2,0,0
9/6/14,Disappointment Cleaver,3,3,1
9/6/14,Disappointment Cleaver,12,8,0.666666667
9/6/14,Disappointment Cleaver,9,7,0.777777778
9/6/14,Disappointment Cleaver,2,0,0
9/6/14,Disappointment Cleaver,3,3,1
9/6/14,Disappointment Cleaver,11,6,0.545454545
9/6/14,Emmons-Winthrop,2,0,0
9/5/14,Disappointment Cleaver,2,2,1
9/5/14,glacier only - no summit attempt,1,0,0
9/5/14,Disappointment Cleaver,2,2,1
9/5/14,Emmons-Winthrop,4,0,0
9/5/14,Disappointment Cleaver,3,0,0
9/5/14,Disappointment Cleaver,2,2,1
9/5/14,Disappointment Cleaver,2,2,1
9/5/14,Disappointment Cleaver,2,0,0
9/5/14,Disappointment Cleaver,12,9,0.75
9/5/14,Disappointment Cleaver,2,2,1
9/5/14,Disappointment Cleaver,2,2,1
9/5/14,Disappointment Cleaver,11,8,0.727272727
9/5/14,Disappointment Cleaver,3,3,1
9/4/14,Disappointment Cleaver,2,0,0
9/4/14,Disappointment Cleaver,2,0,0
9/4/14,Disappointment Cleaver,11,8,0.727272727
9/4/14,Disappointment Cleaver,11,11,1
9/4/14,Disappointment Cleaver,11,0,0
9/3/14,Disappointment Cleaver,5,0,0
9/3/14,Disappointment Cleaver,12,8,0.666666667
9/3/14,Disappointment Cleaver,4,0,0
9/3/14,Disappointment Cleaver,11,9,0.818181818
9/3/14,Disappointment Cleaver,6,0,0
9/3/14,Disappointment Cleaver,6,0,0
9/3/14,Disappointment Cleaver,12,9,0.75
9/3/14,Disappointment Cleaver,3,3,1
9/3/14,Disappointment Cleaver,2,0,0
9/2/14,Disappointment Cleaver,11,9,0.818181818
9/2/14,Disappointment Cleaver,12,8,0.666666667
9/2/14,Disappointment Cleaver,12,6,0.5
9/1/14,Disappointment Cleaver,2,2,1
9/1/14,Disappointment Cleaver,12,0,0
9/1/14,Disappointment Cleaver,4,0,0
9/1/14,Disappointment Cleaver,4,4,1
9/1/14,Disappointment Cleaver,12,8,0.666666667
9/1/14,Disappointment Cleaver,12,10,0.833333333
8/31/14,Emmons-Winthrop,4,0,0
8/31/14,Disappointment Cleaver,12,12,1
8/31/14,Disappointment Cleaver,11,11,1
8/31/14,Disappointment Cleaver,3,0,0
8/31/14,Kautz Glacier,5,0,0
8/31/14,Disappointment Cleaver,12,9,0.75
8/31/14,Disappointment Cleaver,11,9,0.818181818
8/31/14,Disappointment Cleaver,2,2,1
8/30/14,Disappointment Cleaver,3,3,1
8/30/14,Disappointment Cleaver,12,12,1
8/30/14,Disappointment Cleaver,4,0,0
8/30/14,Disappointment Cleaver,3,0,0
8/30/14,Disappointment Cleaver,11,11,1
8/30/14,Disappointment Cleaver,4,0,0
8/30/14,Disappointment Cleaver,4,0,0
8/30/14,Disappointment Cleaver,4,0,0
8/30/14,Disappointment Cleaver,4,0,0
8/30/14,Disappointment Cleaver,2,2,1
8/30/14,Disappointment Cleaver,3,0,0
8/30/14,Disappointment Cleaver,2,0,0
8/30/14,Disappointment Cleaver,3,0,0
8/30/14,Ptarmigan RIngraham Directge,2,2,1
8/30/14,Disappointment Cleaver,3,0,0
8/30/14,Disappointment Cleaver,2,0,0
8/30/14,Disappointment Cleaver,3,3,1
8/30/14,Disappointment Cleaver,3,3,1
8/30/14,Emmons-Winthrop,3,0,0
8/29/14,Disappointment Cleaver,2,2,1
8/29/14,Disappointment Cleaver,12,9,0.75
8/29/14,Disappointment Cleaver,2,0,0
8/29/14,Disappointment Cleaver,3,0,0
8/29/14,Disappointment Cleaver,2,0,0
8/29/14,Disappointment Cleaver,2,0,0
8/29/14,Disappointment Cleaver,5,0,0
8/29/14,Disappointment Cleaver,12,9,0.75
8/29/14,Disappointment Cleaver,3,0,0
8/29/14,Disappointment Cleaver,12,7,0.583333333
8/29/14,Emmons-Winthrop,2,0,0
8/29/14,Disappointment Cleaver,2,0,0
8/29/14,Disappointment Cleaver,3,0,0
8/28/14,Emmons-Winthrop,2,0,0
8/28/14,Disappointment Cleaver,3,3,1
8/28/14,Disappointment Cleaver,11,8,0.727272727
8/28/14,Disappointment Cleaver,6,6,1
8/28/14,Disappointment Cleaver,2,2,1
8/28/14,Kautz Glacier,3,0,0
8/28/14,Emmons-Winthrop,4,0,0
8/28/14,Disappointment Cleaver,11,8,0.727272727
8/28/14,Disappointment Cleaver,6,6,1
8/27/14,Disappointment Cleaver,2,0,0
8/27/14,Disappointment Cleaver,2,0,0
8/27/14,Disappointment Cleaver,1,1,1
8/27/14,Disappointment Cleaver,1,0,0
8/27/14,Emmons-Winthrop,4,0,0
8/27/14,Disappointment Cleaver,10,10,1
8/27/14,Emmons-Winthrop,2,0,0
8/27/14,Disappointment Cleaver,3,3,1
8/27/14,Disappointment Cleaver,12,12,1
8/27/14,Disappointment Cleaver,12,10,0.833333333
8/26/14,Disappointment Cleaver,12,9,0.75
8/26/14,Disappointment Cleaver,3,3,1
8/26/14,Disappointment Cleaver,12,11,0.916666667
8/26/14,Emmons-Winthrop,3,0,0
8/26/14,Disappointment Cleaver,12,10,0.833333333
8/26/14,Disappointment Cleaver,1,1,1
8/26/14,Disappointment Cleaver,12,10,0.833333333
8/25/14,Disappointment Cleaver,11,8,0.727272727
8/25/14,Emmons-Winthrop,2,0,0
8/25/14,Disappointment Cleaver,9,9,1
8/25/14,Disappointment Cleaver,3,3,1
8/25/14,Disappointment Cleaver,12,7,0.583333333
8/25/14,Emmons-Winthrop,2,0,0
8/25/14,Disappointment Cleaver,12,11,0.916666667
8/25/14,Emmons-Winthrop,4,0,0
8/25/14,Emmons-Winthrop,3,3,1
8/25/14,Disappointment Cleaver,3,3,1
8/25/14,Disappointment Cleaver,2,0,0
8/24/14,Disappointment Cleaver,2,2,1
8/24/14,Disappointment Cleaver,11,7,0.636363636
8/24/14,Disappointment Cleaver,2,2,1
8/24/14,Kautz Glacier,3,3,1
8/24/14,Disappointment Cleaver,12,10,0.833333333
8/24/14,Disappointment Cleaver,12,10,0.833333333
8/24/14,Emmons-Winthrop,2,0,0
8/24/14,Emmons-Winthrop,3,0,0
8/24/14,Disappointment Cleaver,4,4,1
8/24/14,Disappointment Cleaver,1,0,0
8/23/14,Disappointment Cleaver,4,4,1
8/23/14,Disappointment Cleaver,2,2,1
8/23/14,Disappointment Cleaver,3,3,1
8/23/14,Disappointment Cleaver,3,3,1
8/23/14,Disappointment Cleaver,3,0,0
8/23/14,glacier only - no summit attempt,4,0,0
8/23/14,Disappointment Cleaver,11,11,1
8/23/14,Sunset Amphitheater,2,0,0
8/23/14,Disappointment Cleaver,2,2,1
8/23/14,Emmons-Winthrop,2,0,0
8/23/14,Disappointment Cleaver,2,2,1
8/23/14,Disappointment Cleaver,2,2,1
8/23/14,Disappointment Cleaver,4,4,1
8/23/14,Disappointment Cleaver,2,2,1
8/23/14,Disappointment Cleaver,2,0,0
8/23/14,Kautz Glacier,2,2,1
8/23/14,Disappointment Cleaver,3,2,0.666666667
8/23/14,Disappointment Cleaver,3,0,0
8/23/14,Emmons-Winthrop,2,0,0
8/23/14,Disappointment Cleaver,11,9,0.818181818
8/23/14,Unknown,5,5,1
8/23/14,Disappointment Cleaver,2,0,0
8/23/14,Disappointment Cleaver,4,3,0.75
8/22/14,Disappointment Cleaver,10,10,1
8/22/14,Disappointment Cleaver,3,3,1
8/22/14,Disappointment Cleaver,3,3,1
8/22/14,Disappointment Cleaver,11,9,0.818181818
8/22/14,glacier only - no summit attempt,3,0,0
8/22/14,Disappointment Cleaver,4,4,1
8/22/14,Disappointment Cleaver,2,0,0
8/22/14,Disappointment Cleaver,11,11,1
8/22/14,Disappointment Cleaver,6,4,0.666666667
8/22/14,Disappointment Cleaver,4,4,1
8/22/14,Disappointment Cleaver,2,2,1
8/21/14,Disappointment Cleaver,12,9,0.75
8/21/14,Disappointment Cleaver,3,0,0
8/21/14,Disappointment Cleaver,3,2,0.666666667
8/21/14,Disappointment Cleaver,3,0,0
8/21/14,Disappointment Cleaver,12,8,0.666666667
8/21/14,Disappointment Cleaver,2,0,0
8/21/14,Disappointment Cleaver,3,3,1
8/21/14,Disappointment Cleaver,5,5,1
8/20/14,Disappointment Cleaver,2,0,0
8/20/14,Disappointment Cleaver,2,0,0
8/20/14,Disappointment Cleaver,12,10,0.833333333
8/20/14,Disappointment Cleaver,3,0,0
8/20/14,Disappointment Cleaver,12,7,0.583333333
8/20/14,Disappointment Cleaver,12,9,0.75
8/20/14,Kautz Glacier,2,0,0
8/20/14,Disappointment Cleaver,2,0,0
8/20/14,Emmons-Winthrop,3,0,0
8/20/14,Emmons-Winthrop,4,0,0
8/19/14,Disappointment Cleaver,2,2,1
8/19/14,Disappointment Cleaver,12,7,0.583333333
8/19/14,Disappointment Cleaver,2,2,1
8/19/14,Disappointment Cleaver,3,0,0
8/19/14,Disappointment Cleaver,2,2,1
8/19/14,Disappointment Cleaver,12,12,1
8/19/14,Disappointment Cleaver,2,2,1
8/19/14,Disappointment Cleaver,2,2,1
8/19/14,Disappointment Cleaver,2,0,0
8/19/14,Disappointment Cleaver,4,4,1
8/19/14,Disappointment Cleaver,2,0,0
8/19/14,Emmons-Winthrop,12,0,0
8/18/14,Emmons-Winthrop,11,0,0
8/18/14,Disappointment Cleaver,12,9,0.75
8/18/14,Emmons-Winthrop,3,3,1
8/18/14,Disappointment Cleaver,2,0,0
8/18/14,Little Tahoma,2,2,1
8/18/14,Disappointment Cleaver,3,0,0
8/18/14,Disappointment Cleaver,2,0,0
8/18/14,Disappointment Cleaver,12,8,0.666666667
8/18/14,Disappointment Cleaver,3,3,1
8/18/14,Disappointment Cleaver,11,11,1
8/18/14,Disappointment Cleaver,2,2,1
8/18/14,Kautz Glacier,2,2,1
8/18/14,Kautz Glacier,12,0,0
8/17/14,Disappointment Cleaver,2,2,1
8/17/14,Emmons-Winthrop,2,0,0
8/17/14,Disappointment Cleaver,5,5,1
8/17/14,Disappointment Cleaver,2,0,0
8/17/14,Disappointment Cleaver,4,3,0.75
8/17/14,Disappointment Cleaver,3,0,0
8/17/14,Disappointment Cleaver,12,11,0.916666667
8/17/14,Disappointment Cleaver,11,8,0.727272727
8/17/14,Disappointment Cleaver,3,2,0.666666667
8/17/14,Little Tahoma,2,0,0
8/17/14,Disappointment Cleaver,12,6,0.5
8/17/14,Disappointment Cleaver,2,2,1
8/17/14,Disappointment Cleaver,3,3,1
8/17/14,Disappointment Cleaver,3,0,0
8/17/14,Emmons-Winthrop,1,0,0
8/16/14,Disappointment Cleaver,3,0,0
8/16/14,Disappointment Cleaver,2,0,0
8/16/14,Disappointment Cleaver,4,0,0
8/16/14,Disappointment Cleaver,4,0,0
8/16/14,Disappointment Cleaver,3,3,1
8/16/14,Disappointment Cleaver,2,0,0
8/16/14,glacier only - no summit attempt,1,0,0
8/16/14,Disappointment Cleaver,12,9,0.75
8/16/14,Disappointment Cleaver,2,2,1
8/16/14,Disappointment Cleaver,2,0,0
8/16/14,Emmons-Winthrop,2,0,0
8/16/14,Disappointment Cleaver,12,12,1
8/16/14,Disappointment Cleaver,12,9,0.75
8/16/14,Disappointment Cleaver,1,1,1
8/16/14,Disappointment Cleaver,2,2,1
8/16/14,Disappointment Cleaver,2,0,0
8/16/14,Disappointment Cleaver,2,2,1
8/16/14,Emmons-Winthrop,2,2,1
8/16/14,Disappointment Cleaver,3,0,0
8/16/14,Disappointment Cleaver,4,0,0
8/16/14,Kautz Glacier,4,0,0
8/16/14,Disappointment Cleaver,2,2,1
8/16/14,Disappointment Cleaver,7,7,1
8/16/14,Disappointment Cleaver,2,0,0
8/16/14,Emmons-Winthrop,2,0,0
8/16/14,Disappointment Cleaver,2,2,1
8/16/14,Disappointment Cleaver,5,5,1
8/16/14,Disappointment Cleaver,2,0,0
8/16/14,Disappointment Cleaver,4,4,1
8/15/14,Disappointment Cleaver,8,7,0.875
8/15/14,Disappointment Cleaver,4,0,0
8/15/14,Emmons-Winthrop,3,0,0
8/15/14,Disappointment Cleaver,2,0,0
8/15/14,Disappointment Cleaver,3,3,1
8/15/14,Disappointment Cleaver,12,9,0.75
8/15/14,Disappointment Cleaver,3,3,1
8/15/14,Disappointment Cleaver,6,6,1
8/15/14,Disappointment Cleaver,1,1,1
8/15/14,Disappointment Cleaver,2,2,1
8/15/14,Disappointment Cleaver,12,5,0.416666667
8/15/14,Disappointment Cleaver,12,11,0.916666667
8/15/14,Little Tahoma,2,2,1
8/15/14,Disappointment Cleaver,3,0,0
8/15/14,Disappointment Cleaver,4,4,1
8/15/14,Disappointment Cleaver,3,3,1
8/15/14,Disappointment Cleaver,2,2,1
8/15/14,Disappointment Cleaver,2,2,1
8/14/14,Disappointment Cleaver,2,2,1
8/14/14,Disappointment Cleaver,10,7,0.7
8/14/14,Disappointment Cleaver,12,7,0.583333333
8/14/14,Emmons-Winthrop,2,0,0
8/14/14,Disappointment Cleaver,7,0,0
8/13/14,Disappointment Cleaver,2,0,0
8/13/14,Disappointment Cleaver,12,11,0.916666667
8/13/14,Disappointment Cleaver,12,12,1
8/13/14,Disappointment Cleaver,5,5,1
8/13/14,Kautz Glacier,3,3,1
8/12/14,Disappointment Cleaver,12,0,0
8/12/14,Disappointment Cleaver,2,0,0
8/12/14,Disappointment Cleaver,2,2,1
8/12/14,Disappointment Cleaver,9,0,0
8/12/14,Disappointment Cleaver,11,0,0
8/12/14,Disappointment Cleaver,2,0,0
8/12/14,Emmons-Winthrop,11,0,0
8/12/14,Disappointment Cleaver,2,0,0
8/12/14,Disappointment Cleaver,3,0,0
8/12/14,Disappointment Cleaver,11,0,0
8/11/14,Disappointment Cleaver,9,6,0.666666667
8/11/14,Emmons-Winthrop,5,5,1
8/11/14,Disappointment Cleaver,4,2,0.5
8/11/14,Emmons-Winthrop,4,0,0
8/11/14,Disappointment Cleaver,1,0,0
8/11/14,Disappointment Cleaver,3,3,1
8/11/14,Disappointment Cleaver,12,0,0
8/11/14,Disappointment Cleaver,11,10,0.909090909
8/11/14,Emmons-Winthrop,11,0,0
8/11/14,Disappointment Cleaver,5,0,0
8/10/14,Emmons-Winthrop,11,0,0
8/10/14,Emmons-Winthrop,3,3,1
8/10/14,Emmons-Winthrop,4,0,0
8/10/14,Disappointment Cleaver,12,8,0.666666667
8/10/14,Disappointment Cleaver,4,4,1
8/10/14,Disappointment Cleaver,12,12,1
8/10/14,Disappointment Cleaver,2,2,1
8/10/14,Disappointment Cleaver,3,2,0.666666667
8/10/14,Emmons-Winthrop,2,0,0
8/10/14,Disappointment Cleaver,12,6,0.5
8/10/14,Disappointment Cleaver,5,5,1
8/10/14,Kautz Glacier,9,9,1
8/10/14,Disappointment Cleaver,11,6,0.545454545
8/10/14,Disappointment Cleaver,3,0,0
8/10/14,Emmons-Winthrop,6,6,1
8/10/14,Disappointment Cleaver,3,3,1
8/10/14,Emmons-Winthrop,5,0,0
8/10/14,Emmons-Winthrop,2,2,1
8/10/14,Emmons-Winthrop,5,0,0
8/9/14,Disappointment Cleaver,5,5,1
8/9/14,Disappointment Cleaver,3,2,0.666666667
8/9/14,Disappointment Cleaver,4,4,1
8/9/14,Disappointment Cleaver,12,8,0.666666667
8/9/14,Disappointment Cleaver,3,0,0
8/9/14,Disappointment Cleaver,4,4,1
8/9/14,Emmons-Winthrop,2,2,1
8/9/14,Disappointment Cleaver,5,3,0.6
8/9/14,Disappointment Cleaver,2,2,1
8/9/14,Disappointment Cleaver,1,0,0
8/9/14,Disappointment Cleaver,4,3,0.75
8/9/14,Emmons-Winthrop,2,0,0
8/9/14,Disappointment Cleaver,11,9,0.818181818
8/9/14,Disappointment Cleaver,4,0,0
8/9/14,Emmons-Winthrop,2,2,1
8/9/14,Emmons-Winthrop,4,4,1
8/9/14,Emmons-Winthrop,3,3,1
8/9/14,Disappointment Cleaver,2,2,1
8/9/14,Disappointment Cleaver,2,2,1
8/9/14,Disappointment Cleaver,4,0,0
8/9/14,Disappointment Cleaver,2,0,0
8/9/14,Disappointment Cleaver,3,3,1
8/9/14,Disappointment Cleaver,12,11,0.916666667
8/9/14,Disappointment Cleaver,2,2,1
8/9/14,Disappointment Cleaver,2,0,0
8/9/14,Disappointment Cleaver,3,3,1
8/9/14,Kautz Glacier,2,0,0
8/9/14,Disappointment Cleaver,11,9,0.818181818
8/9/14,Disappointment Cleaver,7,4,0.571428571
8/9/14,Disappointment Cleaver,4,4,1
8/9/14,Disappointment Cleaver,7,7,1
8/9/14,Disappointment Cleaver,3,3,1
8/9/14,Disappointment Cleaver,2,0,0
8/9/14,Disappointment Cleaver,3,3,1
8/9/14,Disappointment Cleaver,4,3,0.75
8/9/14,Disappointment Cleaver,2,2,1
8/8/14,Disappointment Cleaver,4,4,1
8/8/14,Disappointment Cleaver,2,2,1
8/8/14,Disappointment Cleaver,12,10,0.833333333
8/8/14,Emmons-Winthrop,2,0,0
8/8/14,Disappointment Cleaver,2,0,0
8/8/14,Disappointment Cleaver,5,0,0
8/8/14,Little Tahoma,2,2,1
8/8/14,glacier only - no summit attempt,2,0,0
8/8/14,Disappointment Cleaver,1,1,1
8/8/14,Disappointment Cleaver,4,4,1
8/8/14,Disappointment Cleaver,2,0,0
8/8/14,Disappointment Cleaver,12,7,0.583333333
8/8/14,Disappointment Cleaver,4,4,1
8/8/14,Emmons-Winthrop,5,5,1
8/8/14,Disappointment Cleaver,3,3,1
8/8/14,Disappointment Cleaver,6,6,1
8/8/14,Disappointment Cleaver,2,2,1
8/8/14,Disappointment Cleaver,5,0,0
8/8/14,Kautz Glacier,2,2,1
8/8/14,Disappointment Cleaver,4,3,0.75
8/8/14,Disappointment Cleaver,4,4,1
8/8/14,Disappointment Cleaver,3,3,1
8/8/14,Disappointment Cleaver,2,2,1
